6	18	2	3	4	6.1	6.2	8	9	•15	16	18.1	24	25	49	50	52	54
TNFRSF12A	6.97	0	7.735	6.978	8.002	6.185	5.521	4.203	5.433	6.295	6.892	8.555	4.963	5.374	4.282	6.973	7.62	6.883
TNFRSF13B	4.157	0	5.429	3.808	1.57	0	4.281	5.798	4.32	0	1.86	0	5.65	0	3.957	5.796	6.911	5.892
TNFRSF13C	7.434	9.818	6.89	6.384	5.907	4.311	2.974	7.155	6.167	4.846	6.144	9.54	7.644	5.578	7.141	8.141	8.385	6.938
TNFRSF14	9.759	13.39	10.07	9.589	8.868	10.21	10.42	10.39	10.87	11	10.77	12.99	9.618	10	11.51	11.51	10.18	11.51
TNFRSF17	9.575	6.095	8.391	6.629	4.106	4.738	2.186	6.184	8.017	5.799	3.111	8.773	7.775	3.871	7.044	8.611	9.057	8.785
TNFRSF18	5.128	6.284	8.701	6.384	4.558	4.181	0	7.574	5.563	6.054	2.73	11.19	5.984	0	4.871	5.978	11.03	5.615
TNFRSF19	8.679	10.58	12.25	12.05	5.944	7.481	8.037	9.84	8.175	9.24	8.258	11.67	7.979	8.734	5.705	9.207	10.81	8
TNFRSF1A	9.461	9.74	10.48	10.09	10.67	10.13	8.632	9.869	9.288	9.147	9.125	11.19	8.82	8.575	8.094	9.872	10.76	9.242
TNFRSF1B	8.046	7.181	10.59	9.486	9.643	8.878	7.182	10.26	9.259	8.053	8.129	12.03	8.559	6.348	7.695	9.924	12.1	8.925
TNFRSF21	8.972	8.023	11.39	9.527	9.697	8.59	7.044	9.531	9.611	10.17	8.496	9.952	9.376	8.458	9.112	9.121	9.788	10.12
TNFRSF25	0	0	3.883	3.515	1.57	0	0	4.528	3.178	0	2.494	7.985	3.607	0	0.1948	2.969	0	1.594
TNFRSF4	4.078	0	7.492	6.244	5.241	4.991	2.633	6.411	5.129	5.69	3.968	8.298	5.544	2.3	4.129	3.435	10.67	5.51
TNFRSF6B	7.318	10.25	9.159	7.823	10.01	7.241	6.11	8.627	8.168	8.706	8.406	10.95	6.186	6.057	7.956	8.392	10.89	8.588
TNFRSF8	5.241	5.619	7.374	6.293	6.89	5.506	2.974	6.214	5.386	5.304	4.502	8.555	5.347	2.85	4.017	5.495	9.515	5.615
TNFRSF9	3.709	3.432	8.125	4.159	4.233	0	0	7.936	7.074	4.547	4.624	9.13	7.329	1.92	4.965	7.749	8.57	5.649
TNFSF10	8.578	8.175	9.218	8.659	8.444	9.597	7.464	10.77	9.24	7.561	7.707	10.59	8.908	6.153	7.672	9.061	8.834	8.211
TNFSF11	0	0	4.854	2.919	4.976	2.981	4.281	5.485	0	3.494	0.7025	7.028	3.459	3.062	3.616	2.969	6.219	4.341
TNFSF12	8.999	9.047	10.45	9.572	9.509	9.882	8.532	10.08	10.06	8.972	9.091	10.99	9.132	8.749	10.11	10.9	12.74	10.18
TNFSF13	5.379	4.349	7.601	6.116	6.086	5.451	5.521	6.82	5.683	5.963	7.158	6.11	5.749	4.425	7.008	6.169	6.911	5.863
TNFSF13B	7.496	5.877	10.61	9.086	8.285	8.413	6.911	9.699	10.24	9.614	7.168	7.985	9.953	7.25	8.012	9.813	6.911	9.155
TNFSF14	3.994	6.452	6.419	7.091	5.658	5.066	0	7.452	5.644	3.803	5.664	10.27	5.65	3.692	3.691	5.052	9.574	4.99
TNFSF15	5.9	6.738	8.701	7.621	7.153	7.05	6.11	8.262	8.032	6.219	6.725	9.952	7.421	7.838	6.339	8.36	8.57	7.285
TNFSF18	3.994	4.349	6.158	4.525	2.949	4.642	3.481	4.71	6.801	3.1	3.111	0	4.658	2.459	2.673	4.191	5.457	4.568
TNFSF4	7.488	8.789	10.07	9.345	7.348	6.569	5.845	7.304	8.891	6.86	8.548	10.95	7.499	6.743	6.932	7.238	9.658	8.026
TNFSF8	3.213	0	6.57	5.946	5.868	3.88	2.633	7.261	6.348	3.936	3.269	0	4.589	2.601	4.626	6.81	5.457	5.999
TNFSF9	6.463	8.659	6.57	6.992	6.871	6.252	5.845	6.971	7.265	6.054	7.966	8.963	6.628	4.937	6.192	7.487	9.214	7.14
TP53	9.659	12.11	10.1	10.28	10.1	10.13	10.14	10.72	9.552	10.13	9.866	12.45	9.765	9.043	8.257	10.26	10.53	9.074
TRAF3	8.958	9.908	10.61	9.289	9.36	8.596	8.459	10.13	9.22	8.58	9.354	8.773	9.648	8.283	9.356	9.14	8.246	10.06
TRIM22	8.066	11.02	10.6	9.567	9.072	9.716	7.132	10.57	9.604	8.396	8.234	14.49	8.883	6.007	9.662	9.651	14.04	8.651
TRIM27	9.033	8.789	8.563	9.197	9.11	9.425	9.51	8.782	9.045	8.783	9.448	10.2	9.169	8.636	9.218	9.045	8.246	8.597
TRIM46	3.994	8.175	5.579	5.113	4.823	5.334	5.572	5.838	5.338	3.803	4.682	9.859	5.069	4.463	6.743	5.978	9.658	6.147
TRIM5	7.211	10.26	8.173	7.419	8.002	8.537	8.134	8.016	7.423	7.66	7.499	9.952	8.045	7.827	8.855	8.467	7.083	7.317
TRIM69	3.709	0	5.429	1.888	0	2.63	3.481	5.084	3.717	0	2.212	0	2.893	0	3.06	3.934	0	0.9021
TRPC4AP	10.2	11.97	10.98	10.52	10.63	10.43	10.25	10.49	10.48	10.16	10.77	12.6	10.1	9.757	10.39	10.51	12.81	10.6
UBR1	7.654	10.53	8.955	8.677	8.617	8.413	7.962	8.592	7.873	8.407	8.67	10.27	8.465	8.014	8.554	8.392	9.251	8.308
UBXN1	6.653	7.442	6.337	7.05	7.231	5.927	5.965	7.413	6.247	6.436	4.624	8.555	6.663	6.082	6.707	6.81	9.098	6.687
ULBP1	3.811	0	2.409	5.113	4.106	4.039	3.481	4.622	4.884	0	3.66	8.963	4.439	1.05	0	2.969	7.828	4.421
ULBP2	3.709	6.284	3.883	5.608	6.304	3.264	3.681	5.084	4.108	4.057	4.437	9.416	4.788	2.3	3.762	4.843	8.734	4.701
VCAM1	7.96	6.862	11.36	9.054	10.65	8.463	5.76	10.58	9.599	8.663	8.46	7.028	10.57	10.31	7.648	11.65	7.922	9.161
VCAN	9.358	8.476	10.23	11.86	12.5	8.999	7.114	9.214	10.18	9.14	9.681	9.54	8.839	9.295	7.079	9.813	14.61	10.03
VEGFA	9.249	10.04	10.15	10.5	12.57	9.84	10.68	10.95	9.892	11.29	11.3	11.78	9.449	11.13	11.72	11.2	12.9	10.31
VIM	6.113	6.284	6.64	6.552	5.788	5.506	5.669	5.715	6.571	6.459	6.204	6.11	4.725	5.942	7.107	4.599	8.01	6.517
VTN	1.387	5.306	5.429	4.525	3.967	1.472	0.3113	4.203	4.416	0	2.73	8.773	2.337	0	3.895	6.791	6.488	4.701
WNT5A	7.797	7.181	6.25	7.105	9.167	5.8	4.792	9.236	7.795	6.683	8.908	7.584	6.882	6.045	4.934	7.361	9.057	7.92
XCL1	3.6	4.349	4.284	5.166	5.702	4.738	0	5.914	5.184	2.854	0	8.298	4.439	3.558	4.626	3.435	7.728	3.741
XCR1	4.232	5.306	6.337	4.678	5.412	4.991	4.508	7.386	6.023	5.613	1.394	8.773	4.658	2.459	4.129	4.305	8.511	6.025
Xbp1	11.5	11.93	12.74	11.65	10.55	10.54	10.11	9.744	10.63	10.12	10.6	16.08	10.14	9.281	10.85	11.33	16.04	11.49
ZAP70	7.034	8.552	9.869	8.184	7.482	5.843	3.856	10.66	8.268	7.227	7.265	11.83	8.522	2.96	8.477	8.768	9.837	7.761
ZC3HAV1	10.25	10.88	11.05	10.15	10.22	10.44	10.44	11.05	10.21	9.985	10.79	11.92	10.11	9.112	11.1	10.97	12.11	10.23
