Patient168_T	Patient102_T_P	Patient169_T	Patient156_T	Patient48_T_M	Patient63_T_P	Patient155_T	Patient125_T_P	Patient135_T	Patient148_T	Patient15_T_M	Patient152_T	Patient21_T_M	Patient133_T	Patient163_T	Patient8_T_M	Patient4_T_M	Patient99_T_P	Patient105_T_P	Patient165_T	Patient38_T_M	Patient126_T_P	Patient10_T_M	Patient22_T_M	Patient16_T_M	Patient72_T_P	Patient6_T_M	Patient23_T_M	Patient134_T	Patient83_T_P	Patient121_T_P	Patient18_T_M	Patient132_T	Patient77_T_P	Patient131_T	Patient9_T_M	Patient79_T_P	Patient141_T	Patient34_T_M	Patient187_T	Patient146_T	Patient116_T_P	Patient82_T_P	Patient94_T_P	Patient166_T	Patient170_T	Patient173_T	Patient7_T_M	Patient11_T_M	Patient151_T	Patient31_T_M	Patient67_T_P	Patient36_T_M	Patient17_T_M	Patient154_T	Patient87_T_P	Patient1_T_M	Patient100_T_P	Patient153_T	Patient75_T_P	Patient61_T_P	Patient35_T_M	Patient32_T_M	Patient25_T_M	Patient98_T_P	Patient117_T_P	Patient14_T_M	Patient58_T_M	Patient108_T_P	Patient147_T	Patient24_T_M	Patient47_T_M	Patient179_T	Patient45_T_M	Patient140_T	Patient112_T_P	Patient96_T_P	Patient62_T_P	Patient144_T	Patient188_T	Patient130_T_P	Patient27_T_M	Patient162_T	Patient142_T	Patient127_T_P	Patient33_T_M	Patient20_T_M	Patient30_T_M	Patient13_T_M	Patient78_T_P	Patient44_T_M	Patient172_T	Patient40_T_M	Patient42_T_M	Patient73_T_P	Patient86_T_P	Patient137_T	Patient37_T_M	Patient159_T	Patient158_T	Patient145_T	Patient167_T	Patient106_T_P
RPS27A	10.4774344836807	10.1555898709894	11.3516404745851	10.5777026119784	11.3771454449336	10.9588281786366	11.0248695508966	10.8402035631614	10.8982612672895	11.5022351148568	10.3608799969991	10.1784905718818	10.3275638712363	10.468624042918	10.8428688660852	10.5070314746588	9.73033426780443	10.3227168530814	10.5384120619785	11.4005165827307	10.476219650723	9.99849170823198	11.4079369005585	10.6899281055611	10.4725588484371	11.5939512839484	11.5093791489147	11.0427605996747	11.28941952005	11.5718095160372	10.1461867914907	10.8109812505673	11.1746261299424	10.2732710993855	10.7771320026536	10.9900401263814	10.1320241081052	11.3784845291171	9.88172579064224	11.0177270864854	10.1845654524462	10.2713579734698	10.8304518252423	10.8770156644919	11.3989146678854	10.2691968246908	10.0190068607879	10.3618122149977	10.343152396471	10.1339641730629	11.1833128168596	11.3207723489375	11.1933651890523	10.2123626272409	10.6111170382869	10.8712584204138	11.897028604965	9.7353190809295	10.6776139458249	10.1371960985882	10.4020314249309	10.695567606877	10.1231643687841	10.492864631903	10.2696176263327	9.7328627371735	10.0344275824061	11.5216936721049	10.1382718001722	11.320428265228	10.3327638683131	11.2280189753859	11.3395382758362	10.2808171582929	10.9377710400176	9.82667559138693	9.21621232609254	9.89934181608966	9.93237717522467	10.9922160999966	10.4480646690151	10.6339397259472	10.6149306478869	10.6833982010121	9.60834724022469	10.3868109464722	10.6130527377665	10.5902689108751	10.831053839324	10.4785269593988	10.1299913093628	11.5144773656811	11.09769638037	11.2922526026797	10.9227256178824	10.3632696544074	10.7431850622153	10.7806217830509	11.4123475509136	11.2516954261546	10.91041038165	10.8237334406512	10.4385527694697
RPS28	9.06077697969414	9.77791280411336	10.6815195429797	9.76856480196322	10.7901040895388	10.6516526889135	10.3892979161183	9.58802122589889	9.99336301213637	9.70083848497202	9.79670481536509	10.8940977515838	9.54337988162668	9.56508303275551	9.47067920788541	10.0483778844145	9.16458014689032	9.67553368622549	10.685230606894	9.86965552850849	12.225843071027	9.35799178363106	10.523601159194	10.3906311465891	9.54587186711923	9.74419474011842	10.6898931713632	10.438126479551	10.2897537907491	10.451190501756	10.2406124745828	10.1151997493854	10.5243458164625	10.2024911866574	10.613448775133	10.7710602286371	9.97283622717858	10.038027314767	9.40926363390009	9.84447039528818	10.3050699231145	9.10988287758846	10.1095695093707	10.5430511592012	10.2596491206492	10.029452885787	9.62098954633363	10.4337940587549	10.298452122995	9.27803122512844	10.55882246894	10.8958933218197	10.0775901697524	9.93166828495927	9.53075745746122	10.4279832220012	10.7841767744183	9.83276345641731	10.4706385399491	12.2140337109764	8.03457889697933	10.6862378767518	10.2886815450138	9.73437091966298	9.58670845733828	9.55090066464752	9.05980410297896	11.432630630712	9.40873308696557	10.4937854138011	10.8644260578931	10.3252942103456	10.4286532885074	10.4334393908762	10.0306257581667	10.3939695644876	9.4118499073866	8.9473739417212	10.0617357022099	10.3787066860182	9.71967972655395	8.98913900736823	9.58007009078113	9.76216607510268	9.44896287868966	9.42898820509071	9.73209957244915	10.0263712806563	9.62747916680908	9.73155663181815	13.4441206463965	10.2119977697799	11.1533366880192	11.2738713445422	9.5450996187617	9.54160001839924	10.4566008330731	9.79069059730465	10.0713819126347	10.8964383692238	10.4074589777193	9.74777340052679	9.84077792359505
RPS3	8.96650545190574	8.80793445989789	10.4765133291039	9.2635978485439	10.766065051475	10.4353889861103	9.71106464955916	9.54587186711923	9.99678416786736	10.6931297242852	9.39478421042509	10.6611902133633	9.76949076183833	9.32014616818698	9.70526950824466	8.93834460897605	8.66746640495737	9.24324540225175	10.6739626900817	9.36619105418928	10.6115504919106	8.57527450785941	10.3869617940064	9.91146689218349	9.25988446673553	9.97058047791117	10.3821376428964	10.0648370554624	10.4183059223348	10.940342964685	10.1680327284474	9.80479250817693	10.8403216010955	9.5579614268932	9.47029281619732	11.3057254772401	8.90044419942475	9.84538027649327	9.11626597561401	9.32615979929258	8.85149920246126	9.30833903013941	10.1484765821783	10.227892664046	9.5542242949062	8.95367265667912	9.10645825129215	10.2802139958106	10.5679940905942	8.91746159242109	10.4309856230757	10.0006056920439	10.89750515761	9.69945099459337	9.32995326620902	13.0322162359674	11.0422544484822	9.41808450859231	10.4918330587594	9.68220457086233	8.37629906671231	10.600247449138	9.96311282697546	9.22802498993572	9.20989195623065	9.47139071126303	8.90355049985055	10.2578121023754	8.68877483015	11.9641928359321	9.56451154766569	10.2798078790308	11.2347695400306	10.6679630663972	10.1094258595197	10.3775467584708	8.15162546368377	8.97024972143239	8.4708621994137	10.7361397530642	10.8660579566694	9.53774256864443	10.3889751751754	9.70258828793445	8.69929481838884	9.28046921071362	10.0043890284325	10.4196231586229	10.3358592660338	9.83086375675176	10.4011355132655	10.3195930979277	8.96520709119934	10.1414685553931	9.32921331334274	9.55174670734536	10.1162009843741	9.7072728439119	11.5172904587083	10.7368923304484	9.5758984577574	10.6023833859522	9.81167973867355
RPS3A	11.2077037685231	10.1565508331991	12.5836751477433	10.6236986273425	12.212584537065	11.8880354242393	11.3533894602228	10.7813843047078	12.1527284852159	12.2418401835647	11.3913724916396	10.2327446877372	10.8623196507387	10.8447842122541	11.7431808537455	10.955381102445	10.939116361116	10.6271052072204	11.7797398711386	11.3014676151622	12.1010728836825	10.8663284723762	10.6992254013152	11.1215464678658	10.9273483482641	11.8024719365383	11.2227224644785	11.3748873319848	12.2144071613723	12.5902455155296	10.6327953137068	11.4909561425172	12.2950600377797	10.8619553641449	11.4066302028994	11.9250351245523	10.727733300379	11.8134084468499	10.7947082748991	11.24381662524	11.1261365741277	11.0961616858556	12.0175739939818	11.2582067875431	11.5791886353424	10.9639220066316	10.9792536909279	11.7690319899324	10.7803347081239	10.9591543170575	11.8030251767727	12.5017128092791	12.8814562350388	10.9100580394687	11.3777311083498	12.2697169643672	11.6319364083882	9.84403093682431	10.0066065947694	10.5960313119422	9.53038682790643	10.8391329115996	12.6670671780768	10.8730287780443	11.2684659746426	10.3740831117211	11.201198879892	11.7501542519586	11.0429794208798	12.6409069234925	10.3626013875311	12.0607668489423	12.2378940925642	10.5898945398116	10.814566444773	10.85562380866	10.0857114500683	9.64869911423831	10.6093172745479	12.2399177006601	11.0183671155431	12.4297833205085	11.5262742589787	11.683950798107	9.36264521779471	11.0510865581994	10.9908768824374	11.8025325206303	11.597428748775	10.7280735626575	9.98505919780686	12.1247869180708	11.504158552799	11.400569949271	11.2555007331484	10.6440455310736	11.5320685266192	11.3332392254911	12.0749709746276	11.5612927191313	11.1897813267884	11.6111447094308	11.3374490804119
RPS4X	10.0266340956139	10.5071900877424	11.9834069359861	9.76563419342074	12.0464078413384	12.6796978068725	10.7531164424447	10.7196540607711	11.193968819422	12.5398470296436	11.046435126738	10.786245119597	10.87879429938	10.9166557759125	11.6697974572503	11.5120540072144	11.2340629617776	10.3845571309803	12.6328271151968	10.9179016169664	11.4595801839854	10.6655757541827	10.9032492102661	11.1920770106114	10.8095028734837	11.3439074377238	11.9652720369932	10.987157405052	12.12230387137	12.4912217791386	11.130782897475	10.9109949299012	11.6353735008491	11.344850683943	11.3782948559119	11.7684903686697	10.6785737319931	11.9523008013028	10.4227060550914	10.8212318731549	11.0158052939134	10.8843460744899	11.2113286246883	11.2240438929168	11.5368105825285	11.6353236148932	11.0852998300267	11.570320612706	11.6264300103081	9.86642893672117	11.2027972509055	12.2113134132378	12.08763189717	11.0086527126335	11.142700610579	11.3125710181545	12.8738977672345	10.3801146901188	10.3431635028821	10.6132461649464	9.86871454147727	10.8883018506199	11.8677845210898	10.3610006709134	10.9815030655611	10.6444331524062	10.7228502138234	11.6701339520871	11.1221291212353	12.3038920277196	10.1389756943313	12.1898369106682	12.4342685514548	10.0544822229461	11.4766550834804	10.7116239587597	8.89605988593014	10.142426202319	9.61369739420605	11.3783978244603	10.5699125556955	11.7086312834634	11.4022713068287	11.6899805052721	10.0090587880816	11.0837053540094	10.8477542453808	11.9805787471502	10.9147962042969	10.8278348992553	9.74350487001114	12.0787545847106	10.441668137112	12.0183775484474	10.8528571800959	10.4165019928674	11.3397720774369	10.844384083654	10.9018700074337	10.9572399183026	11.6177016202156	10.6782920261123	11.506203429538
RPS4Y1	8.51991140004489	9.08111056609019	7.62183210297385	7.56407325573694	1.39506279951758	1.25701061820602	10.1959135009983	9.0405637111587	10.5071801749356	2.34766565630097	2.09085343045111	0.895302621333307	1.47508488294878	9.63771166947682	9.95760994335978	7.50350775363456	9.63499250983373	10.1406252999452	0.0565835283663675	7.03254169727004	10.6188076031748	9.31068093887036	1.20789285164133	10.333121798873	1.62760683812965	9.96682265132437	1.25701061820602	10.522748250484	10.2847894057383	10.7801296196253	0.632268215499512	4.78607355157855	8.9168348851483	1.94110631094643	7.11790278909403	0.422233000683048	2.62058641045188	0	9.6323772861023	2.53356334821451	0.286881147788162	0.790772037862	5.22032995487956	0.722466024471091	1.86789646399266	10.0829340584342	0.918386234446348	6.17971008387062	1.46466826700344	9.01510835997475	5.36387192485753	0	6.11769504266975	7.33002051583608	1.78659636189081	1.25096157353322	0.464668267003445	1.13750352374994	0	6.74375729978267	0	9.59970832195082	0.298658315564514	9.87818888971559	0.941106310946432	0.454175893185801	2.95046841415012	7.10402208445116	2.88752527074159	10.5883867130804	4.53915881110803	2.36176835941915	0	7.09718938723511	10.1332192911095	1.25096157353322	8.64342331632819	2.32768736417605	9.13291095156232	10.5573296692898	0.250961573533218	10.5716388917098	10.6748543079466	0	7.33306587807636	2.27500704749987	2.48800077083407	0.137503523749935	9.93423635660529	2.66220549965362	8.50485870339838	3.45285896471381	1.93357263826102	6.04483123344781	10.1640269662697	9.57089928635152	0.226508529808679	9.45959555194136	1.90689059560852	6.09697863637054	10.1455373561843	0.604071323668861	0.613531652917926
RPS5	10.3889644159005	9.54564023601277	11.7166008546107	9.76224914185463	10.3539187034762	10.0056105151272	10.2215508721903	10.0111992959461	9.88779940549245	10.032748301266	9.20339694854612	10.2499904205732	10.5836563457592	9.27013177282451	9.93478185192388	9.75223009660675	9.02843101991007	9.73024934294372	9.51731506753692	10.2101842759076	10.7034104818905	9.6632378650928	10.9887485842517	10.3751154750151	9.2665054688284	9.56979865871848	11.748909825042	9.77135740899056	10.0262467726482	11.1815001517046	9.71868698362882	10.241077458175	10.9361373253055	9.58432366618497	8.85318477638259	11.6912462532086	9.83290583310259	10.240791332162	9.93987301230795	9.604905288955	9.83937702709972	10.2915966517303	9.71290524990749	10.1734647759502	10.7393080708604	10.1953106839143	10.1326796536475	10.1805059437948	11.6642694923189	9.16774428349637	10.9143627066696	10.3757562552887	9.91523704241739	10.4153192481404	9.42319996858917	10.5961058760874	10.7821136525337	8.88929100377704	10.5277897515723	10.2415184579638	6.57243496598233	10.4917629250717	9.62236302720415	9.55608448855835	9.28512475082776	9.31360865703049	8.8239085472178	10.1149786038333	8.21723071622067	10.7270184882688	9.46197049393517	9.98248027171532	10.5142406383862	9.21536311816646	10.0932987104729	10.2614955560378	9.08119047534703	9.69025993825869	8.742309436084	12.1093670895488	8.87863339248606	9.70106382617399	9.8155273979991	8.60151081993401	9.53948842151278	9.12028972528866	10.1726025216915	9.53153741911772	10.3691501832855	9.80693622211982	9.40279890664708	10.6230309818302	10.184639832228	11.4855978955411	9.58873337175983	9.22494225559025	9.58708365597787	9.52289533968825	10.1407658767523	10.6976278860617	9.4245862262511	10.2619891065168	10.0589793465287
RPS6	9.89478745427022	10.2308010336283	11.5702874030778	9.65781861625888	12.6266855273851	11.6771602466652	10.4161641647331	11.0699263352764	11.779674218927	11.2122410183394	10.8959917483911	9.73689233044843	9.90029323779132	10.0657123179056	10.9954986517926	10.811792107477	9.94010800763214	10.0155544364785	11.6737993142109	10.5073387716725	12.06833828294	10.3061984312929	10.3431079699714	11.4210181172395	11.0833397049267	11.4091575401206	10.9866740210642	10.5631104517173	11.3840282145742	12.8608173450468	10.3928111178498	10.4459252985793	11.491607616915	10.1251163764579	10.9981672899737	11.1889534911693	10.1027368560261	11.5731927237816	10.3780997374533	10.2109635056013	9.94649694120329	9.99547038582395	10.858330744092	11.5450320273589	11.3842009432942	10.4061518469214	10.2236276830327	11.841929888989	11.1758676195364	9.83437623667986	11.433621951409	10.8979286278504	11.6211864922218	10.3472891672294	10.7839885959147	11.4040185754754	11.4293648933352	10.1830894606408	9.96513492577698	10.9389032517869	9.01792190799726	11.2353740483695	12.5381865065375	10.9424558580073	10.3945377213763	9.96017574027754	10.4098788240134	11.2459032361865	9.49819101997674	11.973442666181	10.2430668486753	11.6004844154494	12.8120288559514	10.6246858105254	10.7413911417944	10.514112394881	9.26723145918952	10.3124972777042	9.67886418358195	11.7658910665961	10.1726775207839	11.6309632735762	11.556151564135	10.7905358475789	9.70701394843505	11.045732363205	11.0200979452445	11.6663616071522	11.4276637839016	10.6560136276474	10.4924240501229	11.7055416761388	10.1366963929388	11.61643856988	10.528708049627	10.4957551137987	11.6070389709125	11.2944886489509	11.1707575668944	10.5936618945077	10.8870530276416	10.0750111002041	11.2182120549186
RPS7	11.9604183125625	10.6042566909539	12.8007725263218	10.9809464041648	12.6731809677424	11.7519373156193	11.4918981798453	11.1121266934584	11.9767037323093	12.6857737440981	11.710414718089	11.2678985797681	11.4123687234267	11.8449842349462	11.7039770902037	11.4575706948798	10.9747658992005	11.0278576295461	11.445527046215	11.5628052708118	11.4065026568129	10.5976335924021	10.9243523114286	11.718254584608	11.0068169461645	11.3319302170353	12.2266409827081	11.483085177565	12.0814568075749	12.3807207917533	11.0101714091185	11.9999084197714	12.61194694182	11.2065565397387	12.6677169742867	12.2724898239394	10.8210484667085	12.2969563448952	10.3747460825032	11.348163799637	11.0865409722825	11.6455998949055	11.8328702402485	12.3480392799273	12.1394810065107	10.8120489175958	11.563668193731	11.9997886522387	11.3984497796785	10.7966642627708	11.6991212694417	13.0128217961192	12.6341258341683	11.0901388908901	11.3447009154385	12.1175099933211	12.9774248297868	10.3890827635121	11.0721929106419	11.5332956601583	10.4028628450311	11.7641583582933	11.7620913109364	11.2867367879147	11.1243216722268	10.3042486350878	11.045042912983	12.6877059169419	10.5527171225152	12.7712253363909	11.2661774824258	12.5552313985129	12.671016877802	11.2255508948765	11.8999874920936	10.8708578643638	9.97310897685254	10.6892554736147	10.8889334651344	12.6590526607898	11.5056230188653	12.5037561849054	12.3894189253604	11.4922487813275	10.257104933575	10.8657487337382	11.464152605766	11.360775770495	12.0040237856233	11.5211243699631	11.5277702069639	12.3317763025498	12.1969217338203	12.2287705998597	11.5562904964813	10.7760793067197	11.9789928222264	11.1146468219322	12.6060211215211	11.9615365139548	12.2573613223195	11.1377148405544	12.1119213728484
RPS8	9.49501554180942	9.37271273132757	10.9686235980863	9.37214679784019	10.1502550213022	10.7637684194103	9.93341034954564	10.2396462603054	10.3184524266028	10.8845902899238	10.1271044491126	9.930293818051	9.68866994120155	9.8219971440532	10.0348264684169	9.61373422301776	9.63373997334041	9.32064262209446	9.97450063266954	9.48655349262453	9.81843838011135	9.62001816407657	10.3270585627411	10.2321210840822	10.0828276404698	10.3650210161944	10.1781170457064	10.4870360800319	10.7532083905508	11.0847220360694	9.70570149684579	10.3582006317091	10.7426883780047	9.86248238736251	9.96218749414539	11.1620639786105	9.75018775703397	11.1334826122979	9.90831755664403	10.0807775632033	10.1206914837098	9.65452862787721	10.3815645806333	10.1218701932327	10.6589612036545	9.75603919463705	9.53968227481463	10.6817303554358	10.3024789962334	9.40794751926803	11.0287417989587	10.8034207951424	10.8511790330575	9.83016657297324	10.1579910774179	11.1159604913263	10.2970308839622	9.10779246928113	9.52032402248107	9.73993246441693	7.94157586181824	9.4635652422402	10.7473202585222	9.60832875704895	9.6875506510007	9.51816135575696	9.4137125420878	10.3492259308991	8.4821222363974	11.2811708189922	9.28456965461433	10.3507955676947	10.6075984821334	11.1144646347129	10.2741917615482	9.61988981939689	8.83661848192743	9.18596562810667	9.12303500345901	10.722081732782	9.67258445397367	10.701133154848	10.4060242585355	10.3796058010642	8.74163551569763	9.62904691745004	10.4870159754459	10.2779731276086	10.430766146937	9.76379331227548	10.2159454860321	10.7299775497903	10.3593652296335	11.5174774752792	10.1319083926703	9.75318331437575	10.4364304702707	9.93943229287856	10.6084211705598	10.4064069898475	10.5352267674784	9.75857301753363	10.2735275453479
